vin,name,model_id,make_name,model_name,body_style,door_count,engine_cylinders,price,transmission,trim,year,normalized_color_exterior,normalized_color_interior
5YJ3E1EB4JF075432,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,26990,Automatic,Performance,2018,Red,Black
5YJYGDEF2LF016385,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,31849,Automatic,Performance,2020,,
5YJ3E1EA0MF067825,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,26800,Automatic,Standard Range Plus,2021,White,Black
5YJ3E1EA8MF928782,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27000,Automatic,Standard Range Plus,2021,Black,White
7SAXCAE52NF345770,Tesla Model X,20001287,Tesla,Model X,Sport Utility,4,0,60000,Automatic,Dual Motor All-Wheel Drive,2022,,
7SAXCBE67NF351482,Tesla Model X,20001287,Tesla,Model X,SUV,4,0,77893,Automatic,Plaid,2022,White,Black
5YJ3E1EA3LF633314,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,21850,Automatic,Standard Range Plus,2020,Gray,Black
7SAXCDE51NF341971,Tesla Model X,20001287,Tesla,Model X,SUV,4,0,68830,Automatic,,2022,Black,
5YJ3E1EA6LF615549,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,23500,Automatic,Standard Range Plus,2020,White,Black
5YJ3E1EA5MF937391,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,23499,Automatic,Standard Range Plus,2021,Black,Black
5YJYGDEE6MF183387,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,31937,Automatic,Long Range,2021,White,White
5YJ3E1EA4PF449084,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27299,Automatic,,2023,White,Black
5YJ3E1EB0NF189143,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,0,Automatic,Long Range,2022,Black,
5YJ3E1EB0NF256534,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,32998,Automatic,Long Range,2022,White,Black
5YJ3E1EA5JF164725,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,22991,Automatic,Mid Range,2018,White,Black
5YJ3E1EA6LF804203,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,26994,Automatic,Standard Range Plus,2020,White,Black
7SAYGDEE1NF386109,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,0,Automatic,Long Range Dual Motor All-Wheel Drive,2022,Gray,
5YJXCAE25KF144699,Tesla Model X,20001287,Tesla,Model X,SUV,4,0,43990,Automatic,100D,2019,Gray,Black
5YJ3E1EA0LF739364,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,22919,Automatic,Standard Range Plus,2020,Silver,Black
5YJSA1E25JF296108,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,29440,Automatic,75D,2018,Gray,Black
5YJ3E1EB8MF928399,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,28490,Automatic,Long Range,2021,Black,Black
5YJYGDEE9MF115312,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,29485,Automatic,Long Range,2021,Gray,Black
5YJSA1E28JF247212,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,24999,Automatic,75D,2018,White,Black
5YJ3E1EA7PF455395,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27230,Automatic,,2023,Silver,Black
5YJ3E1EB4MF997333,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,29990,Automatic,Long Range,2021,Silver,Black
5YJ3E1EB1MF847907,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,28299,Automatic,Long Range,2021,White,White
5YJ3E1EB3NF121161,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,31999,Automatic,Long Range,2022,Gray,Black
5YJXCBE20JF136823,Tesla Model X,20001287,Tesla,Model X,Sport Utility,4,0,33999,Automatic,100D,2018,Gray,Black
5YJ3E1EC1MF936322,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,33500,Automatic,Performance,2021,White,
5YJSA1E23HF204732,Tesla Model S,20000917,Tesla,Model S,Sedan,4,0,19200,Automatic,75D,2017,Black,Beige
5YJ3E1EA0PF457120,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,26909,Automatic,,2023,Silver,Black
5YJ3E1EC8MF078766,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,32800,Automatic,Performance,2021,White,White
7SAYGDEF3NF540103,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,41998,Automatic,Performance Dual Motor All-Wheel Drive,2022,White,Black
5YJ3E1EA8PF454174,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,25990,Automatic,,2023,Blue,Black
5YJ3E1EB8NF287207,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,29995,Automatic,Long Range,2022,Gray,Black
5YJ3E1EA8NF304806,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,0,Automatic,Standard Range,2022,Red,
5YJYGDEE5LF009518,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,30950,Automatic,Long Range Dual Motor All-Wheel Drive,2020,Blue,
7SAYGDEF1PF665569,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,39999,Automatic,Performance,2023,Black,
5YJYGDEE3LF048768,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,30500,Automatic,Long Range,2020,Black,Black
5YJ3E1EA3NF190102,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,0,Automatic,Standard Range,2022,Black,
5YJSA1E24GF132812,Tesla Model S,20000917,Tesla,Model S,Sedan,4,0,21421,Automatic,70D,2016,Black,Black
5YJXCDE29GF026311,Tesla Model X,20001287,Tesla,Model X,SUV,4,0,0,Automatic,75D,2016,Brown,
5YJ3E1EA4MF872081,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,24639,Automatic,Standard Range Plus,2021,White,Black
5YJ3E1EB1MF001180,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27990,Automatic,Long Range,2021,Black,White
5YJ3E1EB8NF136304,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,19999,Automatic,Long Range,2022,Blue,Black
5YJYGDED5MF124239,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,32400,Automatic,Standard Range Rear-Wheel Drive,2021,Black,Black
5YJSA1E20JF244837,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,28990,Automatic,75D,2018,White,Black
5YJ3E1EA5LF590286,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,25490,Automatic,Standard Range Plus,2020,Silver,Black
5YJYGDEE8MF159205,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,32990,Automatic,Long Range,2021,White,Black
5YJSA1E67PF525125,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,89888,Automatic,Plaid,2023,Red,Black
5YJYGDEF1LF057204,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,32750,Automatic,Performance,2020,Gray,Black
5YJSA1E24JF293474,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,23995,Automatic,60D,2018,Black,Black
5YJ3E1EB6NF285472,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27429,Automatic,Long Range,2022,Red,
5YJ3E1EB3NF201222,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,29999,Automatic,Long Range,2022,Silver,Black
5YJSA1H26FFP69565,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,20888,Automatic,P85D,2015,Silver,Black
5YJ3E1EA9LF805779,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,24000,Automatic,Standard,2020,White,
5YJSA1H46FF087545,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,20999,Automatic,P85D,2015,,
5YJXCAE25JF100149,Tesla Model X,20001287,Tesla,Model X,SUV,4,0,38999,Automatic,100D,2018,Gray,Black
5YJ3E1EA4PF458786,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,25990,Automatic,,2023,Silver,Black
5YJSA1E42JF295631,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,34999,Automatic,P100D,2018,Black,Black
7SAYGDEF4NF403705,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,36490,Automatic,Performance,2022,Black,White
5YJ3E1EB6MF975494,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27490,Automatic,Long Range,2021,White,White
5YJYGDEE3MF161492,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,0,Automatic,Long Range Dual Motor All-Wheel Drive,2021,Black,
5YJYGDEE9MF098205,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,29998,Automatic,Long Range,2021,White,White
5YJYGDEF2MF121641,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,29900,Automatic,Performance,2021,Black,White
5YJ3E1EA9NF287594,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,0,Automatic,Standard Range,2022,Red,
5YJSA1H16FF080195,Tesla Model S,20000917,Tesla,Model S,Sedan,4,0,19999,Automatic,85,2015,Gray,Gray
7SAYGDEE1NF371920,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,34999,Automatic,Long Range,2022,White,Black
5YJ3E1EA6PF450060,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,25990,Automatic,,2023,Silver,Black
5YJ3E1EA4NF145525,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,20999,Automatic,Standard Range Plus,2022,White,
5YJ3E1EA9NF186331,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,0,Automatic,Standard Range,2022,Red,
5YJ3E1EA8MF987587,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27199,Automatic,Standard Range Plus,2021,White,White
5YJYGAEE4MF153867,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,34490,Automatic,Long Range,2021,Red,White
5YJXCAE2XHF076425,Tesla Model X,20001287,Tesla,Model X,SUV,4,0,39990,Automatic,100D,2017,Blue,Beige
5YJ3E1EB2NF190293,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27999,Automatic,Long Range,2022,Blue,
5YJ3E1EC0NF324291,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,0,Automatic,Performance,2022,Black,
5YJ3E1EB6NF192497,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,31888,Automatic,Long Range,2022,Gray,Black
5YJ3E1EB9LF619166,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27182,Automatic,Long Range,2020,White,Black
5YJ3E1EA9PF447217,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,26490,Automatic,,2023,Silver,Black
5YJSA1E26JF254739,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,28999,Automatic,100D,2018,Silver,White
5YJXCBE28GF025588,Tesla Model X,20001287,Tesla,Model X,SUV,4,0,26887,Automatic,75D,2016,White,Black
5YJYGDEE5MF199922,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,0,Automatic,Long Range Dual Motor All-Wheel Drive,2021,Gray,
5YJ3E1EAXNF188296,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,24500,Automatic,Standard Range,2022,Black,Black
5YJXCDE22LF285474,Tesla Model X,20001287,Tesla,Model X,SUV,4,0,46990,Automatic,Long Range Plus,2020,White,White
5YJSA1E14GF166952,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,18998,Automatic,75,2016,Silver,Black
5YJ3E1EB0LF651164,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,30945,Automatic,Long Range,2020,White,
5YJ3E1EA1JF010173,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,17999,Automatic,Long Range,2018,Black,Black
5YJ3E1EB7NF143938,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,24995,Automatic,Long Range,2022,Blue,Black
5YJXCAE28HF078982,Tesla Model X,20001287,Tesla,Model X,Sport Utility,4,0,33995,Automatic,100D,2017,Black,Black
5YJ3E1EA7MF877372,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,19790,Automatic,Standard Range Plus,2021,White,Black
5YJ3E1EA8MF976864,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27951,Automatic,Standard Range Plus,2021,White,Black
5YJ3E1EA8PF452330,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27325,Automatic,,2023,Red,Black
5YJSA1E28JF235982,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,0,Automatic,,2018,Black,
5YJSA1E24GF127951,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,19997,Automatic,85D,2016,Red,Black
5YJSA1E11GF170683,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,23988,Automatic,75D,2016,Gray,Black
5YJ3E1EA4MF096180,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,25995,Automatic,Standard Range Plus,2021,Black,
5YJ3E1EB7MF990053,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,30871,Automatic,Long Range,2021,Red,Black
5YJYGDEE8MF137575,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,32990,Automatic,Long Range,2021,Black,Black
5YJ3E1EA0JF053922,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,24990,Automatic,Long Range,2018,Red,Black
5YJ3E1EA2KF484988,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,23099,Automatic,Standard Range,2019,White,Black
5YJYGDEE3MF149570,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,28990,Automatic,Long Range,2021,White,Black
5YJ3E1EA0MF087539,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,19993,Automatic,Standard Range Plus,2021,,
5YJXCDE42LF264724,Tesla Model X,20001287,Tesla,Model X,SUV,4,0,48888,Automatic,Performance,2020,Gray,White
5YJYGDEE9LF054011,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,28999,Automatic,Long Range Dual Motor All-Wheel Drive,2020,Red,
5YJSA1E17GF154603,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,22405,Automatic,75,2016,Blue,Black
5YJ3E1EB6NF156258,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,0,Automatic,Long Range,2022,White,
5YJ3E1EB1NF143305,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,0,Automatic,Long Range,2022,Silver,
5YJSA1E1XHF208932,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,22996,Automatic,75D,2017,,
5YJ3E1EA0KF509807,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,21401,Automatic,Standard Range Plus,2019,White,Black
5YJYGDEE3MF157023,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,33135,Automatic,Long Range,2021,Gray,Black
5YJYGDEE4MF190564,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,29590,Automatic,Long Range,2021,Silver,Black
5YJYGDEE5MF218064,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,32990,Automatic,Long Range,2021,Silver,Black
5YJSA1E5XPF515096,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,63500,Automatic,Standard Range,2023,Blue,Black
5YJSA1S14EFP61396,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,14988,Automatic,,2014,Black,Black
7SAYGAEE2RF984956,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,41998,Automatic,Long Range,2024,White,White
5YJ3E1EA5LF662202,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,26034,Automatic,Standard Range,2020,Gray,
5YJ3E1EA7PF459897,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27805,Automatic,,2023,Black,Black
5YJSA1E50NF470182,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,60990,Automatic,,2022,Blue,White
5YJ3E1EA0PF404157,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,28894,Automatic,Standard Range,2023,White,Black
5YJ3E1EB7MF942861,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,25999,Automatic,Long Range,2021,White,Black
5YJSA1E25MF425887,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,48990,Automatic,Long Range,2021,White,White
5YJYGDEE5MF161588,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,31877,Automatic,Long Range,2021,White,Black
5YJSA1E68MF443285,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,97750,Automatic,Plaid,2021,Black,Black
7SAYGDEE7NF420876,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,35756,Automatic,Long Range,2022,White,White
5YJ3E1EA1NF286679,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,24455,Automatic,Standard Range,2022,Black,
5YJ3E1EA2LF704910,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,23990,Automatic,Standard Range Plus,2020,Silver,Black
5YJSA1E60MF453678,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,63899,Automatic,Plaid,2021,White,Black
5YJ3E1EA0PF447221,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,25128,Automatic,,2023,White,Black
5YJ3E1EB9MF995268,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,0,Automatic,Long Range,2021,,
5YJ3E1EAXMF918657,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,28000,Automatic,Standard Range Plus,2021,White,Black
5YJ3E1EA1NF290490,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,25754,Automatic,,2022,White,Black
5YJ3E1EA3KF427358,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,24500,Automatic,Standard Range,2019,,Black
7SAYGAEE6PF760456,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,39600,Automatic,Long Range,2023,Silver,Black
5YJSA1E55NF466919,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,0,Automatic,Dual Motor All-Wheel Drive,2022,White,
5YJSA1H19FFP75612,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,19999,Automatic,85D,2015,,
5YJ3E1EA2JF016211,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,23990,Automatic,Long Range,2018,Silver,Black
5YJYGDEE1LF055749,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,30590,Automatic,Long Range,2020,Blue,Black
5YJSA1E18GF131962,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,22999,Automatic,70D,2016,Blue,Black
5YJ3E1EA8NF184828,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,23999,Automatic,,2022,Black,Black
5YJ3E1EB1MF003592,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,29290,Automatic,Long Range,2021,Red,Black
5YJYGDEE3MF159788,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,31400,Automatic,Long Range Dual Motor All-Wheel Drive,2021,Silver,Black
5YJ3E1EB1NF143580,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,22500,Automatic,Long Range,2022,White,Black
5YJSA1E41JF245898,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,34999,Automatic,P100D,2018,Gray,Black
5YJ3E1EB4JF120370,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27889,Automatic,Long Range,2018,Blue,Black
5YJ3E1EA6PF449121,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,25790,Automatic,,2023,Silver,Black
5YJSA1DP1CFS00264,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,16990,Automatic,Signature Performance,2012,Green,Beige
5YJYGDEF0MF093502,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,33999,Automatic,Performance,2021,Black,Black
5YJSA1E25JF295590,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,24999,Automatic,75D,2018,Gray,Black
5YJ3E1EB2JF100960,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,26371,Automatic,Long Range,2018,Blue,White
5YJSA1E17GF126719,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,19999,Automatic,70,2016,Gray,Beige
5YJ3E1EA2PF456695,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,28194,Automatic,,2023,Red,Black
5YJ3E1EA7MF086341,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,26995,Automatic,Standard Range Plus,2021,Black,Black
5YJYGAEE0MF158743,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,34890,Automatic,Long Range,2021,White,Black
5YJ3E1EA5KF198729,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,20999,Automatic,Mid Range,2019,Black,
5YJ3E1EA2LF660570,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,24995,Automatic,Standard Range Plus,2020,White,Black
5YJSA1E21GF142262,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,19496,Automatic,75D,2016,,
5YJ3E1EA7KF424950,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,26229,Automatic,Standard Range Plus,2019,Blue,Black
5YJ3E1EAXNF142676,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,19995,Automatic,Standard Range,2022,Blue,Black
5YJSA1E29MF417209,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,46600,Automatic,Long Range Dual Motor All-Wheel Drive,2021,,
5YJSA1E54NF463574,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,60888,Automatic,,2022,Silver,Black
5YJ3E1EA1LF705854,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,24891,Automatic,Standard Range,2020,Blue,
5YJYGDEE3MF195271,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,32888,Automatic,Long Range,2021,Black,White
5YJSA1E25GF144063,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,27995,Automatic,75D,2016,White,Black
7SAXCAE50NF351292,Tesla Model X,20001287,Tesla,Model X,SUV,4,0,58999,Automatic,,2022,White,Black
5YJ3E1EA2JF008951,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,24990,Automatic,Long Range,2018,Red,Black
5YJYGDEE4MF173232,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,33490,Automatic,Long Range,2021,Black,Black
5YJ3E1EA7PF435230,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,26690,Automatic,,2023,Black,Black
5YJYGDEF3MF209940,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,35490,Automatic,Performance,2021,Black,Black
5YJ3E1EB8MF937264,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27490,Automatic,Long Range,2021,Black,Black
5YJ3E1EB0JF171123,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,29299,Automatic,Performance,2018,Silver,White
5YJ3E1EA0PF447574,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,26803,Automatic,,2023,Blue,Black
5YJ3E1EA0PF459482,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,25469,Automatic,,2023,Black,Black
7SAYGDEE8PA183380,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,42998,Automatic,Long Range Dual Motor All-Wheel Drive,2023,Silver,Black
5YJYGDEF2MF151402,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,32690,Automatic,Performance Dual Motor All-Wheel Drive,2021,Blue,Black
5YJSA1E29JF292370,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,30990,Automatic,75D,2018,Gray,Black
5YJ3E1EA4NF144357,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,0,Automatic,Standard Range,2022,Silver,
5YJXCDE22KF143253,Tesla Model X,20001287,Tesla,Model X,SUV,4,0,49988,Automatic,75D,2019,Blue,Black
5YJSA1E23HF200986,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,27395,Automatic,100D,2017,Blue,White
5YJSA1E28FF111220,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,21980,Automatic,85D,2015,Gray,
5YJYGDEE2MF084341,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,29995,Automatic,Long Range Dual Motor All-Wheel Drive,2021,Gray,Black
5YJ3E1EAXPF457190,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,26999,Automatic,,2023,White,Black
5YJSA1E2XJF261306,Tesla Model S,20000917,Tesla,Model S,Hatchback,4,0,24900,Automatic,75D,2018,Black,Black
5YJXCDE23LF303867,Tesla Model X,20001287,Tesla,Model X,SUV,4,0,43888,Automatic,Long Range Plus Dual Motor All-Wheel Drive,2020,Black,
5YJXCDE23MF322226,Tesla Model X,20001287,Tesla,Model X,Sport Utility,4,0,53894,Automatic,Long Range Plus,2021,White,Black
5YJ3E1EA6MF868193,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,22999,Automatic,Standard Range Plus,2021,Silver,Black
5YJ3E1EA3JF070388,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,21499,Automatic,Mid Range,2018,Black,Black
5YJ3E1EA9PF447251,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,26148,Automatic,,2023,Silver,Black
5YJ3E1EA1PF458907,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27265,Automatic,,2023,Black,Black
5YJ3E1EB5MF929090,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,28807,Automatic,Long Range,2021,Black,Black
5YJ3E1EB4MF942929,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,27490,Automatic,Long Range,2021,White,White
7SAYGDEF8NF451112,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,38000,Automatic,Performance,2022,Gray,Black
5YJYGDEE6MF160627,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,29990,Automatic,Long Range,2021,White,Black
5YJ3E1EA6PF677894,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,28990,Automatic,,2023,Black,Black
5YJ3E1EA7PF459334,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,28000,Automatic,Standard Range,2023,White,Black
5YJ3E1EAXKF311087,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,20999,Automatic,Mid Range,2019,Silver,
5YJYGDEE5MF162143,Tesla Model Y,20001716,Tesla,Model Y,SUV,4,0,0,Automatic,Long Range Dual Motor All-Wheel Drive,2021,Gray,
5YJ3E1EA2NF290868,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,25490,Automatic,,2022,Black,Black
5YJ3E1EA5MF083003,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,24999,Automatic,Standard Range Plus,2021,White,Black
5YJ3E1EA2NF375547,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,29995,Automatic,Standard Range,2022,White,Black
5YJ3E1EA0LF633366,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,22996,Automatic,Standard Range Plus,2020,White,Black
7SAYGDEF4NF338886,Tesla Model Y,20001716,Tesla,Model Y,Sport Utility,4,0,35995,Automatic,Performance Dual Motor All-Wheel Drive,2022,Black,Black
5YJ3E1EA0PF452824,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,28057,Automatic,,2023,Red,Black
5YJ3E1EA2NF143238,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,20999,Automatic,Standard Range Plus,2022,White,
5YJ3E1EB9NF185589,Tesla Model 3,20001438,Tesla,Model 3,Sedan,4,0,19999,Automatic,Long Range,2022,White,Black
